greek,southern_us,filipino,indian,jamaican,spanish,italian,mexican,chinese,british,thai,vietnamese,cajun_creole,brazilian,french,japanese,irish,korean,moroccan,russian,general,cuisine
0,1,1,2,0,1,1,1,2,0,1,0,1,0,1,5,0,1,1,0,12,japanese
0,6,0,3,1,2,5,18,2,0,3,2,1,2,3,3,0,0,3,0,6,mexican
1,1,0,0,0,0,1,0,7,0,3,3,0,0,1,3,0,4,0,0,2,chinese
2,5,5,8,2,1,4,7,14,1,17,9,3,0,3,5,1,5,3,0,14,thai
0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,southern_us
1,1,0,1,0,2,6,1,1,0,1,0,1,0,1,0,0,0,1,0,6,italian
0,1,1,3,0,1,1,3,3,3,2,1,0,0,0,2,0,1,0,0,18,british
2,3,1,16,2,2,4,6,2,1,5,4,1,2,1,5,0,1,5,0,24,indian
0,6,0,2,1,0,2,2,1,2,1,1,2,0,3,1,1,1,0,0,14,british
3,6,1,3,1,3,8,8,4,0,2,1,10,2,2,1,0,1,1,0,10,cajun_creole
2,4,1,3,2,0,7,12,3,2,3,2,1,3,3,2,0,0,2,0,16,mexican
0,1,1,1,1,0,0,1,6,0,2,2,0,1,0,8,0,4,1,0,14,japanese
1,1,1,2,0,1,7,1,2,0,1,0,0,0,5,2,0,0,1,0,10,french
0,1,1,1,1,0,0,1,4,0,1,1,0,1,0,1,0,1,1,0,10,chinese
1,5,1,2,1,1,2,10,2,0,1,1,2,0,1,1,0,0,1,0,4,mexican
2,2,0,0,0,1,10,2,0,0,1,1,2,1,2,0,0,0,0,0,6,italian
0,4,0,2,1,4,4,11,2,0,3,3,2,3,1,3,0,0,2,0,14,mexican
1,2,1,1,1,1,3,3,8,1,1,1,3,0,2,3,2,1,0,1,10,chinese
2,5,1,1,1,2,7,3,2,2,2,2,2,0,8,1,1,1,0,0,6,russian
0,1,0,2,0,0,3,2,1,0,0,0,0,0,2,0,0,0,1,0,8,italian
1,2,0,1,1,1,2,2,0,0,0,0,3,0,1,0,0,0,1,0,12,southern_us
3,6,1,9,2,2,4,7,3,2,5,2,5,2,4,4,1,1,4,1,10,indian
1,4,0,4,0,1,3,1,0,1,0,0,0,0,1,0,5,0,2,0,18,irish
2,4,3,6,1,2,5,9,12,0,10,9,1,0,2,6,0,6,1,2,18,vietnamese
3,2,0,1,0,3,10,2,1,0,1,1,1,0,4,1,1,1,2,0,10,italian
1,4,0,2,2,2,5,2,1,0,0,0,2,0,5,0,1,0,1,0,20,french
1,0,1,1,0,0,4,2,2,0,0,0,0,0,1,0,0,0,0,0,8,italian
0,2,0,2,2,1,1,8,1,0,3,1,0,1,1,1,0,0,1,0,4,mexican
2,5,3,6,1,2,4,10,8,0,14,9,4,2,1,6,0,3,2,0,12,thai
1,3,4,2,0,2,5,6,6,0,10,7,1,1,2,1,0,0,2,0,16,thai
1,7,0,2,3,1,3,3,1,0,3,2,0,1,4,1,0,0,2,0,0,jamaican
1,3,0,0,0,0,9,3,0,0,0,0,1,1,3,0,0,0,0,0,10,italian
0,0,0,0,0,0,6,1,0,0,1,1,0,0,1,0,0,0,0,0,6,italian
3,6,0,2,0,3,13,4,1,2,2,0,5,1,6,0,1,2,1,1,2,italian
7,1,2,2,1,0,5,5,1,0,1,1,1,0,2,1,0,0,1,0,4,greek
1,3,4,4,2,1,2,4,3,0,3,2,2,0,2,1,1,2,1,1,10,filipino
0,1,2,14,1,1,2,3,3,0,3,2,1,1,0,3,0,3,1,0,8,indian
1,4,7,3,2,1,3,8,17,0,10,9,1,1,1,5,0,5,2,0,14,chinese
0,2,0,0,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2,mexican
5,8,2,12,1,5,14,21,5,0,8,6,6,3,8,2,2,0,5,1,12,mexican
0,2,0,0,0,1,1,3,0,0,0,0,6,0,0,0,0,0,0,0,10,cajun_creole
0,1,0,0,0,0,2,1,2,1,0,0,0,1,5,0,0,0,0,0,4,french
5,4,0,2,0,4,11,5,2,0,2,1,2,1,5,1,0,1,2,0,12,greek
2,3,1,12,3,1,2,6,2,0,5,4,1,3,1,4,0,0,4,0,6,indian
0,2,0,2,0,1,8,4,0,2,0,0,2,0,5,0,1,0,1,1,8,french
1,4,0,1,0,1,4,3,2,2,1,0,3,0,3,2,1,0,0,0,8,japanese
0,1,1,1,1,0,0,1,3,0,1,1,0,1,0,3,0,2,1,0,4,chinese
0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,italian
0,0,3,0,0,0,0,0,9,0,2,3,0,0,0,2,0,1,0,0,6,chinese
0,1,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,8,italian
3,2,1,14,2,1,6,7,1,0,4,3,1,2,1,4,0,1,3,0,20,indian
3,10,1,4,3,7,8,10,5,2,3,2,14,3,5,3,3,3,2,0,18,cajun_creole
0,0,3,4,0,0,1,6,10,0,9,7,0,1,0,1,0,2,1,0,14,vietnamese
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,japanese
0,1,0,0,0,0,6,0,0,1,0,0,0,0,2,0,0,0,0,0,8,french
2,3,0,1,0,4,13,3,0,1,0,0,2,1,4,0,1,0,1,1,12,french
2,2,1,1,0,2,4,2,1,2,0,0,1,1,4,1,2,0,0,2,4,italian
0,4,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,4,southern_us
0,5,1,5,2,2,2,24,6,1,7,6,1,4,2,5,1,2,4,0,14,mexican
0,4,0,0,1,1,2,1,1,0,0,0,1,0,2,2,1,0,0,0,12,southern_us
3,4,0,3,0,2,10,3,0,2,1,0,1,0,6,0,1,1,2,1,10,italian
0,2,2,2,0,0,3,1,10,0,4,4,1,0,2,3,0,2,0,0,10,chinese
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,greek
1,1,1,18,1,1,1,11,3,0,6,3,0,0,2,7,0,1,4,0,18,japanese
2,3,0,1,0,2,12,4,2,1,3,2,3,1,4,1,0,1,1,0,8,italian
0,2,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,10,southern_us
4,3,0,2,0,4,12,4,1,1,1,0,3,1,4,0,2,0,3,2,8,italian
0,2,1,3,1,2,7,2,2,2,0,0,0,0,1,0,2,0,5,2,0,french
2,4,2,2,0,4,5,2,1,0,1,0,2,1,6,0,0,0,1,3,4,french
0,0,2,2,0,0,0,1,6,0,4,5,0,0,0,3,0,7,0,0,4,korean
0,1,1,0,0,0,3,3,5,0,3,2,1,0,0,3,0,1,0,0,16,chinese
6,6,2,7,0,1,9,5,3,2,2,1,2,1,4,2,2,1,5,2,10,moroccan
0,1,1,0,0,0,4,1,3,0,1,3,0,0,1,2,0,1,0,0,12,chinese
2,3,0,3,1,2,10,2,2,1,1,0,3,0,5,0,1,0,2,0,6,italian
1,5,0,2,1,0,1,2,2,1,2,1,1,0,2,1,1,0,0,1,8,southern_us
0,2,0,0,0,0,2,3,0,1,0,0,1,0,1,0,0,0,0,0,14,mexican
1,2,1,0,0,1,5,1,2,1,0,0,1,1,3,1,2,0,0,1,12,italian
2,2,0,1,1,1,2,2,0,1,0,0,3,0,3,0,2,0,0,0,10,spanish
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,british
3,14,0,1,2,2,8,9,2,1,1,1,7,1,1,0,1,1,0,0,14,southern_us
0,1,1,0,0,0,0,1,4,0,1,1,0,0,0,9,0,1,0,0,8,japanese
1,7,0,4,1,0,4,2,5,1,1,1,1,0,2,2,3,1,1,1,18,indian
0,4,1,3,1,1,1,7,2,0,3,1,3,1,0,3,0,1,3,0,0,mexican
1,3,0,2,0,1,3,4,2,0,1,0,6,1,1,3,0,0,1,0,14,cajun_creole
1,2,5,2,2,1,1,3,7,0,5,3,1,0,1,1,0,2,1,1,6,thai
4,9,1,16,4,5,7,12,3,0,8,6,5,6,2,7,0,1,9,0,20,indian
0,1,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,8,italian
4,3,0,2,1,2,9,6,2,0,3,2,2,1,2,1,0,1,0,2,16,spanish
0,7,1,4,0,3,9,3,4,2,3,3,5,0,12,2,2,0,0,1,12,french
4,2,0,2,1,2,13,6,1,0,2,1,3,0,4,0,0,0,1,0,4,italian
0,4,1,16,3,2,4,10,5,0,6,3,2,0,0,6,0,2,3,0,8,indian
1,1,1,1,1,1,2,10,1,0,1,1,1,0,1,1,0,1,1,0,0,mexican
4,9,0,3,1,4,12,8,2,2,3,1,13,1,7,1,2,1,1,1,12,cajun_creole
0,1,0,3,1,0,2,3,1,3,0,0,0,0,0,1,1,0,0,0,8,british
6,5,0,6,1,4,4,7,2,0,4,3,1,2,1,3,0,1,3,1,4,indian
3,10,2,4,2,3,12,7,5,8,1,1,6,1,11,3,5,1,1,4,24,southern_us
0,1,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,8,italian
1,6,2,1,0,1,9,5,1,1,0,0,1,0,6,0,1,2,1,1,16,spanish
2,6,1,5,2,1,4,14,2,0,4,2,3,1,2,3,0,1,4,0,10,mexican
0,5,0,0,0,0,1,2,0,1,0,0,1,0,0,0,1,0,0,0,8,southern_us
4,4,1,1,2,2,7,8,2,1,1,1,6,0,4,2,2,0,1,1,20,cajun_creole
2,4,1,9,4,2,4,7,3,1,4,3,1,1,3,3,0,0,3,0,14,indian
3,5,4,6,1,3,4,9,11,0,15,15,3,2,2,4,0,5,2,1,0,vietnamese
4,4,0,2,0,4,13,3,2,2,2,0,3,1,7,1,1,0,1,1,8,italian
2,3,3,4,1,2,4,3,12,0,6,7,2,1,2,3,0,3,3,1,8,chinese
0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,6,italian
2,1,0,2,0,1,2,1,0,1,0,0,1,1,1,0,1,0,3,1,10,irish
2,3,1,1,1,1,8,3,0,1,0,0,3,1,2,0,0,0,0,0,4,italian
1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,4,1,0,14,korean
0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,italian
0,2,0,2,1,0,4,2,2,2,0,0,1,0,2,0,1,0,0,0,18,british
1,3,0,1,0,2,3,6,0,0,4,2,0,1,1,1,1,0,1,0,6,spanish
1,13,1,2,1,0,3,5,2,2,2,1,2,1,3,1,2,0,0,2,4,southern_us
0,16,0,3,0,1,7,5,2,3,4,2,3,0,5,0,3,0,0,3,4,southern_us
5,4,1,1,1,3,8,5,2,2,0,0,6,1,2,1,1,0,1,1,14,southern_us
0,2,2,1,1,0,0,1,2,1,0,1,0,1,1,0,0,0,0,0,6,filipino
0,0,1,3,0,1,1,4,1,0,1,1,0,1,1,1,0,0,1,0,10,mexican
2,3,0,2,1,2,11,2,2,1,2,2,2,0,4,1,1,1,2,1,6,italian
2,3,1,2,0,2,7,5,1,0,1,1,2,0,5,0,1,0,1,0,12,greek
5,7,0,7,2,4,12,16,3,1,5,2,7,2,5,2,1,1,4,1,26,mexican
1,0,0,2,0,0,5,1,1,0,0,0,0,0,4,0,0,0,1,1,2,french
1,6,2,8,4,5,6,7,5,1,5,2,7,2,2,4,0,4,2,0,16,cajun_creole
1,1,0,0,0,1,4,1,0,0,0,0,3,1,3,0,0,0,1,1,18,french
0,0,0,1,0,3,0,2,2,0,1,3,0,1,0,4,0,1,1,0,10,japanese
0,0,0,1,0,1,6,1,0,0,0,0,0,0,4,0,1,0,1,0,12,french
3,7,0,6,3,2,7,22,6,1,5,2,6,2,2,4,2,1,3,2,4,mexican
0,3,3,2,1,0,0,0,0,0,4,1,0,2,0,1,0,0,0,0,4,filipino
0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,8,brazilian
0,0,0,0,0,0,6,0,1,0,0,2,0,0,0,0,0,0,0,0,12,chinese
0,4,0,2,1,1,3,9,2,1,2,1,3,0,1,1,1,2,1,0,6,mexican
0,2,0,1,0,0,1,3,0,0,0,0,0,0,3,0,0,1,0,0,8,mexican
0,1,1,1,0,0,8,2,8,0,3,3,1,0,1,3,0,2,0,0,8,italian
0,6,0,1,0,1,3,3,1,1,1,0,6,0,3,1,1,1,2,1,10,southern_us
0,7,0,1,0,0,3,4,0,2,0,0,1,0,1,0,1,0,0,0,10,southern_us
0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,8,italian
2,3,0,1,0,1,4,2,0,3,1,2,0,1,3,0,1,0,2,0,8,british
4,2,0,1,0,2,13,8,1,1,0,0,3,1,3,0,0,0,1,1,16,italian
1,3,0,1,0,1,2,2,0,2,0,0,2,0,7,0,1,0,0,2,12,french
1,5,1,9,3,3,5,5,4,2,4,2,1,1,1,4,1,2,3,1,8,indian
0,3,0,2,1,3,4,13,3,0,3,2,1,2,0,2,0,0,1,0,2,mexican
0,1,0,12,1,0,2,1,0,0,4,2,0,0,0,1,0,0,2,0,16,indian
0,3,4,3,3,2,2,4,9,0,6,4,3,2,1,3,0,7,1,0,10,korean
0,5,0,1,0,0,8,2,1,2,0,0,1,1,3,0,1,0,1,1,2,italian
0,1,1,2,1,1,4,2,7,0,9,3,0,1,1,2,0,2,2,0,6,thai
1,7,2,7,3,3,6,8,5,0,13,6,3,3,3,3,0,1,2,0,4,thai
1,4,2,11,2,3,4,4,8,1,6,4,0,3,1,6,0,2,3,0,16,indian
0,2,0,2,0,0,3,6,0,0,1,0,0,0,2,1,0,0,1,0,16,mexican
2,3,0,3,0,2,11,4,3,0,2,2,3,1,3,1,0,2,2,1,8,italian
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,greek
0,2,0,3,1,1,3,4,10,0,4,4,0,2,0,11,0,4,2,0,10,japanese
0,3,1,3,1,0,2,1,0,2,2,1,2,1,1,1,1,0,0,3,6,jamaican
0,2,0,0,0,0,0,6,1,0,1,0,0,0,0,1,0,0,0,3,8,russian
1,5,1,3,0,2,4,7,1,1,1,1,1,0,2,1,4,1,1,2,18,irish
1,13,0,2,2,0,3,3,1,3,1,1,2,0,2,1,1,1,0,0,14,southern_us
0,1,1,2,0,1,1,1,5,0,1,0,1,0,1,5,0,1,1,0,10,chinese
0,1,0,0,1,1,2,10,0,0,1,1,0,2,0,1,0,0,0,0,2,mexican
0,11,0,3,1,1,2,3,1,0,1,1,0,1,2,1,0,0,0,0,10,southern_us
0,10,0,3,1,2,12,6,1,5,0,0,3,0,15,1,3,0,1,3,14,french
2,3,1,6,1,3,4,13,2,0,3,3,1,4,2,3,0,0,4,0,8,mexican
2,12,2,5,4,3,6,7,2,0,2,1,14,1,4,1,2,1,1,0,22,cajun_creole
1,1,0,0,0,0,1,10,1,0,1,1,1,0,1,0,0,0,0,0,8,mexican
0,0,0,2,0,0,0,0,7,0,3,2,0,0,0,13,0,2,0,0,6,japanese
3,3,1,3,1,3,3,5,1,0,1,0,3,1,1,1,0,0,1,0,10,mexican
1,9,0,2,0,0,8,1,1,3,0,0,1,0,6,0,1,0,1,2,8,italian
0,5,3,17,2,1,5,8,5,0,6,4,1,1,1,6,1,4,3,1,10,indian
0,6,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,8,southern_us
0,1,0,1,0,0,3,1,0,2,0,0,2,0,1,0,0,0,0,2,14,russian
0,3,0,0,0,1,3,1,0,0,0,0,1,0,3,0,0,0,0,0,10,french
7,7,1,1,2,3,14,8,3,2,1,1,4,0,6,1,1,1,1,0,4,greek
1,2,0,2,2,1,3,18,1,0,0,0,2,2,1,0,0,0,1,0,2,mexican
1,1,0,2,0,0,9,0,2,0,1,1,1,0,1,1,0,0,0,0,4,italian
6,8,2,3,2,5,16,6,5,2,3,1,6,2,11,1,3,1,2,1,22,french
1,2,3,7,2,0,5,8,7,0,16,7,3,3,3,3,0,1,2,0,2,thai
1,3,2,1,1,0,2,7,0,2,0,0,2,0,2,0,2,0,0,1,4,mexican
1,4,0,1,0,0,9,4,0,0,0,0,2,1,1,0,0,0,0,0,8,southern_us
2,7,3,8,3,4,4,10,17,0,11,8,3,3,1,6,0,4,3,0,14,chinese
0,1,0,0,1,1,1,0,0,1,0,0,1,0,4,0,1,0,0,0,16,french
1,8,0,2,1,0,2,2,1,2,0,0,2,0,2,1,2,0,0,2,8,southern_us
3,5,1,6,4,6,4,12,1,2,2,1,3,3,4,2,2,0,5,1,6,mexican
1,2,1,2,0,0,1,8,1,1,1,1,1,1,1,1,1,0,1,1,0,mexican
0,3,0,1,0,0,2,1,1,0,0,0,1,0,2,0,0,0,0,3,10,russian
0,2,0,0,6,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,4,jamaican
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,greek
0,0,1,1,0,0,0,2,9,0,4,3,1,0,0,9,0,5,0,0,4,japanese
1,2,1,2,1,2,1,4,1,0,1,1,2,0,1,1,0,0,2,0,8,southern_us
0,6,0,2,1,1,3,4,1,1,1,2,4,1,1,0,1,1,0,1,10,cajun_creole
3,6,1,3,3,3,5,14,2,1,2,1,2,2,4,2,1,0,3,1,12,mexican
5,4,0,3,0,5,16,5,2,1,1,1,2,1,8,0,1,0,4,0,10,italian
0,2,2,2,0,0,1,3,12,0,5,4,1,0,0,2,0,4,0,0,4,chinese
1,4,1,2,1,0,1,4,21,0,5,5,2,1,1,4,0,5,1,0,6,chinese
0,4,0,2,1,0,2,5,1,0,1,0,5,4,1,1,0,1,0,0,20,brazilian
1,3,2,6,2,3,3,5,6,1,4,2,4,0,1,4,0,3,2,0,16,chinese
0,1,0,0,0,2,3,1,0,3,0,0,0,0,1,0,0,0,1,0,6,italian
1,2,0,3,1,2,6,3,1,1,1,1,1,0,4,1,1,2,2,0,16,italian
0,0,0,1,0,0,7,1,1,0,2,0,2,0,3,0,0,0,0,0,14,italian
3,9,0,5,1,2,17,9,3,2,2,2,6,1,4,0,1,2,1,1,16,italian
0,4,0,2,0,1,5,8,1,0,1,1,2,1,0,1,0,0,1,0,8,southern_us
1,5,0,0,1,1,3,3,0,1,0,0,3,0,1,0,1,0,0,0,16,southern_us
0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,4,russian
5,7,0,6,2,4,8,8,3,1,4,1,4,3,5,2,0,0,9,0,10,moroccan
1,6,1,14,4,4,3,9,3,0,5,2,5,2,1,7,0,1,5,0,10,indian
0,5,0,3,1,0,6,3,1,0,0,0,2,3,2,0,2,0,1,1,14,russian
1,1,1,5,1,5,6,3,4,0,3,1,1,0,3,2,0,1,6,0,10,french
2,6,0,2,0,4,7,21,2,0,3,3,4,3,2,2,0,0,2,0,6,mexican
4,7,1,5,3,5,11,18,2,0,3,1,5,3,4,3,1,1,4,0,16,mexican
1,3,0,0,1,0,4,3,0,2,0,0,1,0,2,0,1,0,0,0,10,italian
0,3,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,southern_us
4,6,1,4,1,2,7,9,1,1,1,1,9,1,3,1,2,1,2,2,22,cajun_creole
2,11,0,3,2,1,5,4,1,2,1,0,5,0,5,1,2,0,1,2,14,southern_us
0,5,0,3,1,1,8,7,7,0,8,5,2,1,2,2,0,2,1,0,8,thai
3,4,0,1,1,2,10,2,0,1,0,0,3,2,6,0,1,0,1,1,6,french
2,2,3,5,3,2,3,6,6,0,6,2,3,2,2,3,0,2,3,0,10,thai
1,1,0,0,0,1,4,1,0,0,0,0,1,1,1,0,0,0,1,1,8,italian
0,3,3,5,0,2,4,6,11,0,7,6,3,1,1,5,0,2,1,0,8,vietnamese
1,6,0,2,1,0,2,2,1,2,0,0,2,0,2,1,2,0,0,2,12,british
0,1,1,1,1,1,0,2,1,0,1,1,0,5,0,1,0,0,0,0,2,brazilian
2,2,0,1,1,1,10,3,2,1,2,1,1,0,3,0,0,0,1,0,6,italian
1,4,0,4,4,4,3,16,3,0,5,3,2,5,1,7,0,1,3,0,12,mexican
3,3,0,2,0,3,6,3,1,1,2,2,3,1,3,1,1,1,2,1,10,spanish
4,5,0,3,0,3,15,4,2,1,2,2,4,1,3,1,1,1,2,1,8,italian
2,9,0,2,1,2,11,5,1,0,1,0,6,0,5,0,4,0,1,0,20,southern_us
1,3,7,9,2,2,5,13,16,0,17,11,1,3,2,7,0,5,2,0,8,vietnamese
3,8,1,10,6,7,9,28,8,2,9,5,9,7,3,6,2,2,6,1,14,mexican
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,chinese
0,3,0,0,0,0,3,2,0,1,0,0,2,0,1,0,1,0,0,1,8,mexican
0,1,0,0,0,1,6,1,0,0,0,0,1,0,2,0,0,0,0,0,8,italian
4,4,1,7,1,2,4,7,5,0,7,6,0,2,1,3,0,5,3,1,8,thai
5,5,0,2,1,3,10,3,0,4,0,0,3,1,6,0,2,0,1,2,8,italian
0,2,1,0,0,1,2,1,3,1,1,1,1,1,3,1,2,1,0,0,10,irish
0,6,0,2,1,2,2,3,3,1,2,2,4,1,1,2,1,1,1,0,6,southern_us
0,1,1,2,0,0,2,1,4,0,4,3,1,0,1,1,0,2,0,0,8,vietnamese
1,1,0,0,0,0,14,2,0,0,0,0,1,1,2,0,0,0,0,0,0,italian
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,japanese
2,3,0,17,1,1,4,5,3,0,6,4,1,2,0,4,0,2,5,0,10,indian
4,6,4,4,2,4,9,19,4,0,6,6,3,3,5,5,1,1,3,1,8,mexican
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,italian
0,1,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,8,mexican
2,4,1,5,0,2,5,4,1,2,1,2,2,2,7,1,2,0,1,2,4,french
3,2,1,2,1,3,11,3,0,1,0,0,0,0,4,0,1,1,3,1,10,italian
0,5,0,1,1,1,3,7,0,1,1,1,2,0,2,0,0,0,1,0,18,southern_us
1,5,2,6,1,3,6,4,2,3,1,1,0,0,4,1,3,1,4,3,2,southern_us
4,2,1,2,1,3,8,4,1,1,1,1,4,2,3,1,1,1,1,1,14,greek
3,5,6,5,3,2,8,5,16,1,8,7,3,1,3,6,1,6,3,0,16,chinese
0,1,0,1,1,0,0,6,1,0,3,1,0,1,0,1,0,0,0,0,2,mexican
1,2,1,2,1,1,1,3,1,0,1,1,1,1,2,1,1,0,0,0,12,brazilian
0,2,3,4,0,0,2,4,16,0,8,7,1,1,0,8,0,5,1,0,12,chinese
0,0,1,1,0,0,1,1,6,0,7,2,0,0,0,2,0,2,0,0,6,thai
0,5,0,0,0,0,1,1,0,4,0,0,0,0,2,0,0,0,0,0,2,british
0,1,0,3,0,1,4,1,1,1,0,0,1,0,2,0,0,0,1,1,14,russian
0,5,1,0,0,0,4,4,2,1,1,1,0,0,0,1,0,1,0,0,0,southern_us
1,2,0,2,1,0,3,5,4,0,4,3,0,1,0,7,0,3,1,0,8,japanese
2,2,0,0,0,0,6,4,0,0,1,1,1,1,5,0,0,0,0,0,10,spanish
6,1,1,2,0,2,6,7,2,0,2,2,1,0,1,1,0,1,1,1,0,greek
1,1,0,2,2,2,1,10,1,0,2,1,1,3,1,1,0,0,2,0,14,mexican
1,1,0,1,0,1,11,3,1,0,2,2,1,0,2,2,0,0,1,1,4,italian
3,6,3,10,5,4,6,21,5,1,7,6,4,5,4,5,2,1,5,0,16,mexican
2,1,0,1,0,2,10,1,1,0,1,0,1,0,2,0,0,0,2,0,8,italian
1,4,0,0,0,1,7,5,1,0,1,0,2,0,1,0,0,0,0,0,2,italian
9,3,0,2,0,5,17,7,2,1,2,1,3,0,7,1,0,2,3,1,4,italian
2,3,0,3,1,2,2,5,2,0,2,2,0,2,1,2,0,1,1,1,6,mexican
0,1,1,0,0,0,2,1,6,1,2,1,0,0,0,5,0,3,0,0,16,japanese
2,2,0,1,0,2,5,4,0,2,0,0,2,2,9,0,0,0,2,1,12,french
0,1,1,11,0,0,1,4,1,0,2,1,0,1,0,3,0,0,2,0,8,indian
0,1,2,1,0,0,1,1,12,0,6,5,0,0,0,5,0,4,0,0,8,chinese
1,4,0,1,2,0,2,2,1,2,0,0,2,0,2,1,1,0,0,1,12,jamaican
0,3,0,0,1,0,6,1,1,3,0,0,1,0,5,0,3,0,1,1,12,italian
0,3,1,17,1,0,2,5,2,0,4,2,3,0,0,5,0,2,2,0,16,indian
0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,10,0,0,0,0,2,japanese
0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,10,spanish
3,3,0,2,1,4,7,4,1,3,1,0,4,1,4,1,2,1,1,2,20,french
7,3,0,1,0,3,8,4,0,1,0,0,3,1,4,0,1,0,2,1,4,greek
8,3,2,3,1,3,12,5,4,1,2,2,3,0,3,2,1,2,2,1,6,greek
2,3,0,1,2,2,6,4,1,1,1,0,4,1,4,1,1,1,1,0,16,french
1,0,0,2,0,1,4,12,3,0,3,3,1,1,2,1,0,0,1,0,4,mexican
0,1,8,0,0,0,0,2,2,0,2,2,0,0,0,0,2,1,0,0,8,vietnamese
2,2,0,1,0,2,8,3,0,1,1,1,2,1,4,0,1,0,1,1,10,italian
0,3,0,1,1,1,1,2,1,2,1,1,1,0,3,1,2,1,0,1,2,irish
1,2,0,1,0,1,10,2,0,1,0,0,2,2,2,2,1,0,1,1,10,italian
1,4,0,1,0,2,5,6,1,2,0,0,3,2,3,0,2,0,1,1,6,spanish
4,4,0,7,2,3,5,8,5,0,5,3,3,3,2,3,1,1,6,0,16,moroccan
1,2,0,8,3,2,1,8,2,0,5,4,1,3,1,4,0,0,4,0,16,indian
0,1,2,2,1,0,6,6,7,0,4,2,0,0,1,2,0,7,0,1,6,korean
0,4,1,2,1,1,3,12,2,1,1,1,1,1,3,2,0,0,0,0,2,mexican
2,7,0,5,2,1,5,6,3,4,0,0,2,0,6,1,4,0,3,3,22,irish
2,5,0,3,0,1,8,13,2,2,3,1,3,0,2,0,2,0,1,2,8,mexican
3,5,2,15,4,2,3,9,4,1,8,5,1,5,2,4,1,1,6,1,16,indian
1,1,1,1,0,1,3,11,0,0,0,0,1,0,0,0,0,0,0,0,2,mexican
1,6,3,5,3,4,2,6,7,0,9,10,2,2,1,3,0,1,1,0,8,vietnamese
3,4,1,5,1,2,10,4,3,1,1,0,2,0,4,0,0,0,4,0,12,french
1,2,0,1,0,0,8,2,0,0,0,0,0,0,1,0,0,0,0,0,6,french
4,4,0,2,1,4,8,5,0,2,0,0,5,2,4,0,2,0,2,1,16,greek
0,7,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,10,southern_us
1,8,3,3,1,1,9,9,4,3,2,1,4,1,4,1,3,1,0,5,12,russian
0,1,1,3,1,2,3,7,2,0,2,2,0,2,1,2,0,0,1,2,10,mexican
3,8,0,3,1,3,8,6,1,2,1,0,8,1,5,0,3,0,4,1,14,southern_us
0,2,1,1,1,1,0,5,1,0,1,1,0,5,0,1,0,0,0,0,2,brazilian
0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,french
5,4,0,1,0,5,10,4,2,1,1,1,4,1,5,0,0,0,1,0,10,italian
1,6,0,1,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,8,southern_us
5,6,0,3,0,5,23,7,2,0,2,2,7,1,7,1,2,1,2,0,18,italian
7,6,0,1,0,4,17,9,0,0,1,1,5,2,6,0,0,0,1,0,8,italian
3,2,0,2,0,4,12,5,0,0,0,0,1,1,2,2,0,0,2,0,16,french
2,2,1,2,0,0,4,3,1,0,1,1,1,0,4,0,1,0,0,1,10,greek
0,1,0,3,0,0,2,1,1,1,0,0,1,0,1,0,0,0,0,1,6,italian
